x,y,z,t,d,dx,dy,dz,eta
0.0015451,-0.0047553,0.0371,0.0025,4.512660112254707e-08,-1.4000000270186774e-08,4.2900001773205076e-08,0,-4.512656257352199e-08
0.0015451,-0.0047553,0.0366,0.0025,5.1008726131840376e-08,-1.5799999530941022e-08,4.8499998683837475e-08,0,-5.1008709621609694e-08
0.0015451,-0.0047553,0.0376,0.0025,3.968689910038847e-08,-1.240000013780218e-08,3.770000134295515e-08,0,-3.9686641646607956e-08
0.0010395,0.0048907,0.0131,0.0025,1.1476873623905703e-05,2.253299953736132e-06,1.1253499906160869e-05,0,1.147607460780329e-05
0.0010395,0.0048907,0.0126,0.0025,1.4494130482489709e-05,2.8716999622702133e-06,1.42068001878215e-05,0,1.4493410850007632e-05
0.0015451,0.0047553,0.0129,0.0025,1.2520285054051783e-05,3.7076999888085993e-06,1.1958700270042755e-05,0,1.2519144426682317e-05
0.0015451,0.0047553,0.0134,0.0025,9.90366424957756e-06,2.92360005005321e-06,9.462300113227684e-06,0,9.902625958887155e-06
-0.0010395,-0.0048907,0.0081,0.0025,6.15828248555772e-05,-1.2881600014225114e-05,-6.0220500017749146e-05,0,6.158277267422161e-05
-0.0015451,-0.0047553,0.0084,0.0025,5.828365829074755e-05,-1.8239099517813884e-05,-5.535630043596029e-05,0,5.828316782994624e-05
-0.0010395,-0.0048907,0.0086,0.0025,5.596960909315385e-05,-1.1677299880830105e-05,-5.473789860843681e-05,0,5.596959250460474e-05
-0.0015451,-0.0047553,0.0089,0.0025,5.2408850024221465e-05,-1.6381100067519583e-05,-4.978300057700835e-05,0,5.2408488966705115e-05
0.0010395,0.0048907,0.0106,0.0025,3.281558019807562e-05,6.678999852738343e-06,3.212870069546625e-05,0,3.281525658267639e-05
0.0015451,0.0047553,0.0109,0.0025,2.942601713584736e-05,8.911099939723499e-06,2.8044300051988102e-05,0,2.9425398894283514e-05
0.0015451,-0.0047553,0.0386,0.0025,3.054766750665294e-08,-9.599999906129142e-09,2.900000062311392e-08,0,-3.054720241601333e-08
0.0010395,-0.0048907,0.0389,0.0025,2.8125789697242e-08,-5.900000044078979e-09,2.7500000499003363e-08,0,-2.8125737467320222e-08
0.0010395,-0.0048907,0.0394,0.0025,2.4459149372546563e-08,-5.199999986160719e-09,2.3900000201138027e-08,0,-2.445886729176422e-08
0.0015451,-0.0047553,0.0391,0.0025,2.665801979162552e-08,-8.399999806840697e-09,2.5300000316974547e-08,0,-2.665747291658027e-08
0.0010396,0.0048907,0.0136,0.0025,9.11700954020489e-06,1.7823000462158234e-06,8.94109962246148e-06,0,9.116276732842356e-06
-0.0010396,0.0048907,0.0399,0.0025,2.1476731504321833e-08,4.49999992824246e-09,-2.099999996119095e-08,0,-2.1476702568266892e-08
0.0010396,-0.0048907,0.0364,0.0025,5.356276844281638e-08,-1.1100000030239698e-08,5.240000078288176e-08,0,-5.3562753683789044e-08
-0.0010396,-0.0048907,0.0101,0.0025,3.8063870306359604e-05,-7.858599929022603e-06,-3.72438007616438e-05,0,3.8063828196430345e-05
0.001545,0.0047553,0.0104,0.0025,3.499232843751088e-05,1.0651800039340742e-05,3.3331700251437724e-05,0,3.499192345948494e-05
0.001545,-0.0047553,0.0396,0.0025,2.3179516972504643e-08,-7.3000001599154984e-09,2.2000000043931323e-08,0,-2.3179064923516124e-08
0.0010396,0.0048907,0.0371,0.0025,4.513280416063026e-08,-9.599999906129142e-09,-4.409999831977984e-08,0,-4.5132263567018716e-08
0.0010396,0.0048907,0.0376,0.0025,3.979660689878983e-08,-8.399999806840697e-09,-3.890000144224359e-08,0,-3.9796401118084856e-08
0.0005226398,0.0049726,0.0373,0.0025,4.285848831386829e-08,-4.699999944790534e-09,-4.2599999972026126e-08,0,-4.285791644839665e-08
0.0010396,-0.0048907,0.0129,0.0025,1.2790548680641223e-05,2.549900045778486e-06,-1.2533800145320129e-05,0,1.2790060581361479e-05
0.0010396,-0.0048907,0.0124,0.0025,1.5990090105333365e-05,3.236599923184258e-06,-1.5659099517506547e-05,0,1.5989838007552347e-05
0.0005226398,-0.0049726,0.0127,0.0025,1.4052960068511311e-05,1.3965000107418746e-06,-1.3983400094730314e-05,0,1.4052772021297226e-05
0.0005226401,-0.0049726,0.0122,0.0025,1.749654984450899e-05,1.77580000126909e-06,-1.7406200640834868e-05,0,1.7496468956996157e-05
0.0005226401,0.0049726,0.0378,0.0025,3.782287549825014e-08,-4.099999895146311e-09,-3.759999955832427e-08,0,-3.7822589927204164e-08
0.00052264,0.0049726,0.0368,0.0025,4.850154766700143e-08,-5.4000000027087935e-09,-4.8200000435372203e-08,0,-4.850040895981733e-08
0.0010396,0.0048907,0.0366,0.0025,5.088123344876294e-08,-1.0900000013691624e-08,-4.969999878312592e-08,0,-5.088017636378783e-08
0.00052264,-0.0049726,0.0132,0.0025,1.1235806596232578e-05,1.094200001716672e-06,-1.118240015784977e-05,0,1.1235517357771271e-05
0.0010396,-0.0048907,0.0134,0.0025,1.0227868187939748e-05,2.0075999600521754e-06,-1.0028899851022288e-05,0,1.0227148277608747e-05
0.0010396,-0.0048907,0.0119,0.0025,1.9834300474030897e-05,4.068700036441442e-06,-1.941250047821086e-05,0,1.9834220366059425e-05
0.0010396,0.0048907,0.0381,0.0025,3.5068218551259633e-08,-7.3000001599154984e-09,-3.4300001061637886e-08,0,-3.506821813579336e-08
0.0005226415,0.0049726,0.0383,0.0025,3.328453246354002e-08,-3.5000000675466936e-09,-3.310000096234944e-08,0,-3.3284524358044576e-08
0.0005226415,-0.0049726,0.0117,0.0025,2.1596244550892152e-05,2.2357999114319682e-06,-2.148020030290354e-05,0,2.159623400135001e-05
0.0010396,-0.0048907,0.0139,0.0025,8.242112016887404e-06,1.5919999896141235e-06,-8.086900379566941e-06,0,8.241177579306272e-06
0.0005226404,-0.0049726,0.0137,0.0025,9.021761798067018e-06,8.628999808024673e-07,-8.98039979801979e-06,0,9.021402702247099e-06
0.0010396,0.0048907,0.0361,0.0025,5.733489416570592e-08,-1.2300000129528144e-08,-5.60000010807471e-08,0,-5.733358318920495e-08
0.0005226404,0.0049726,0.0363,0.0025,5.4641560609525186e-08,-6.100000060627053e-09,-5.429999916373163e-08,0,-5.464016245796538e-08
0.0005226408,-0.0049726,0.0142,0.0025,7.358870789175853e-06,6.916000074852491e-07,-7.326299964915961e-06,0,7.3584582627296904e-06
0.0010396,-0.0048907,0.0144,0.0025,6.760083579138154e-06,1.2939000271217083e-06,-6.635099907725817e-06,0,6.759124273259497e-06
0.0005226408,0.0049726,0.0358,0.0025,6.148837172759158e-08,-6.90000012681935e-09,-6.110000327907983e-08,0,-6.148653413154404e-08
0.0010396,0.0048907,0.0356,0.0025,6.451519141137396e-08,-1.3900000261912737e-08,-6.30000016599297e-08,0,-6.451327615435848e-08
0.0010396,0.0048907,0.0351,0.0025,7.230297427440746e-08,-1.5599999514392948e-08,-7.060000228875651e-08,0,-7.23006485878891e-08
0.0005226413,0.0049726,0.0353,0.0025,6.884329906142739e-08,-7.799999757196474e-09,-6.839999855401402e-08,0,-6.884061961795473e-08
0.0010396,-0.0048907,0.0149,0.0025,5.701433565263869e-06,1.091900003302726e-06,-5.595899892796297e-06,0,5.700634918011371e-06
0.0005226413,-0.0049726,0.0147,0.0025,6.133617262094049e-06,5.70800011701067e-07,-6.106999990151962e-06,0,6.1332105611182006e-06
0.0010396,0.0048907,0.0386,0.0025,3.067507137188841e-08,-6.4000000854491645e-09,-2.999999892949745e-08,0,-3.067506306343032e-08
0.0010396,-0.0048907,0.0114,0.0025,2.4355356799787842e-05,5.051199877925683e-06,-2.3825799871701747e-05,0,2.4355352529417326e-05
0.0005226434,0.0049726,0.0388,0.0025,2.9065787998661108e-08,-3.100000034450545e-09,-2.8900000614839882e-08,0,-2.9065721037467573e-08
0.0005226434,-0.0049726,0.0112,0.0025,2.626616696943529e-05,2.774700078589376e-06,-2.61191999015864e-05,0,2.6266151513986737e-05
0.0005226417,0.0049726,0.0348,0.0025,7.699311765918537e-08,-8.699999831662808e-09,-7.650000100056786e-08,0,-7.699032263195488e-08
0.0010396,0.0048907,0.0346,0.0025,8.067669909905817e-08,-1.729999965505158e-08,-7.879999941451388e-08,0,-8.067490838477992e-08
0.0005226417,-0.0049726,0.0152,0.0025,5.267082542559365e-06,4.914999749416893e-07,-5.244100066192914e-06,0,5.266748358594142e-06
0.0010396,-0.0048907,0.0154,0.0025,4.9666809900372755e-06,9.601000101611135e-07,-4.872999852523208e-06,0,4.9661291020540455e-06
0.0010396,0.0048907,0.0341,0.0025,8.975577969749793e-08,-1.9099999803984247e-08,-8.770000192726002e-08,0,-8.975466221205347e-08
0.0005226422,0.0049726,0.0343,0.0025,8.582738786344635e-08,-9.499999897855105e-09,-8.530000172868313e-08,0,-8.582573814055333e-08
0.0010396,-0.0048907,0.0159,0.0025,4.452170287549961e-06,8.706999778951285e-07,-4.3661998461175244e-06,0,4.451816533636646e-06
0.0005226422,-0.0049726,0.0157,0.0025,4.661857929022517e-06,4.4259999754103774e-07,-4.6407999434450176e-06,0,4.66164170361081e-06
0.0005226426,0.0049726,0.0338,0.0025,9.536875467119899e-08,-1.0399999972321439e-08,-9.480000073835981e-08,0,-9.536777178988792e-08
0.0010396,0.0048907,0.0336,0.0025,9.932381317412364e-08,-2.0899999952916914e-08,-9.709999915230583e-08,0,-9.932348883547742e-08
0.0005226426,-0.0049726,0.0162,0.0025,4.232910214341246e-06,4.1109998960564553e-07,-4.2128999666601885e-06,0,4.232793035496493e-06
0.0010396,-0.0048907,0.0164,0.0025,4.062299012730364e-06,8.046999937505461e-07,-3.981800091423793e-06,0,4.0620944246599205e-06
0.0010396,-0.0048907,0.0169,0.0025,3.7194420201558387e-06,7.502000016756938e-07,-3.642999899966526e-06,0,3.7193668863868407e-06
0.000522643,-0.0049726,0.0167,0.0025,3.8734410736651625e-06,3.8659999290757696e-07,-3.85410021408461e-06,0,3.87339756846225e-06
0.0010396,0.0048907,0.0331,0.0025,1.0979344011730063e-07,-2.280000011012362e-08,-1.0739999822817481e-07,0,-1.0979343859334606e-07
0.000522643,0.0049726,0.0333,0.0025,1.0549620554911598e-07,-1.1200000038513735e-08,-1.049000033503944e-07,0,-1.0549606566708641e-07
0.0005226434,-0.0049726,0.0172,0.0025,3.517775439831894e-06,3.6200000863573223e-07,-3.499100102999364e-06,0,3.5177708687036957e-06
0.0010396,-0.0048907,0.0174,0.0025,3.373725803612615e-06,6.934000111868954e-07,-3.301699962321436e-06,0,3.3737158266471806e-06
0.0010396,0.0048907,0.0391,0.0025,2.6791790119773395e-08,-5.600000019256868e-09,-2.620000039144088e-08,0,-2.6791772901775535e-08
0.0010396,-0.0048907,0.0109,0.0025,2.945048254332505e-05,6.159300028230064e-06,-2.8799200663343072e-05,0,2.945045935235681e-05
0.0005226434,0.0049726,0.0328,0.0025,1.1643044928177915e-07,-1.210000011298007e-08,-1.1579999892319393e-07,0,-1.1643042985894775e-07
0.0010396,0.0048907,0.0326,0.0025,1.2079424038802244e-07,-2.49000002838784e-08,-1.1819999912177082e-07,0,-1.2079404536954191e-07
0.0005226455,0.0049726,0.0393,0.0025,2.5333772413205224e-08,-2.5999999930803597e-09,-2.520000030870051e-08,0,-2.5333725727459677e-08
0.0005226455,-0.0049726,0.0107,0.0025,3.151820783386938e-05,3.372100081833196e-06,-3.1337298423750326e-05,0,3.151811209152391e-05
-0.0010396,0.0048907,0.0169,0.0025,3.6463889045990072e-06,-7.356999844887468e-07,3.571399929569452e-06,0,3.646316802210711e-06
-0.0010396,0.0048907,0.0174,0.0025,3.310839929326903e-06,-6.623999979638029e-07,3.2438999824080383e-06,0,3.3107335188631293e-06
-0.0005226436,0.0049726,0.0172,0.0025,3.4534184578660643e-06,-3.3119999898190144e-07,3.4375000268482836e-06,0,3.453288918323777e-06
-0.0010396,-0.0048907,0.0331,0.0025,1.100047697377704e-07,2.240000007702747e-08,1.0769999647664008e-07,0,-1.1000371377082457e-07
-0.0010396,-0.0048907,0.0326,0.0025,1.2063486565239145e-07,2.4600000259056287e-08,1.1809999733713994e-07,0,-1.2063385443610714e-07
-0.0005226436,-0.0049726,0.0328,0.0025,1.1658855214591313e-07,1.1700000079883921e-08,1.1600000249245568e-07,0,-1.1658752263696975e-07
-0.0005226438,0.0049726,0.0167,0.0025,3.7824659102625446e-06,-3.7329999713620055e-07,3.763999984585098e-06,0,3.7824009277700674e-06
-0.0005226438,-0.0049726,0.0333,0.0025,1.0614071044301454e-07,1.069999999714355e-08,1.0560000163195582e-07,0,-1.0613996649644353e-07
-0.0010396,0.0048907,0.0164,0.0025,3.9790375012671575e-06,-8.101000048554852e-07,3.895700046996353e-06,0,3.978998729170513e-06
-0.0010396,-0.0048907,0.0336,0.0025,9.990495186684711e-08,2.039999991154673e-08,9.779999743386725e-08,0,-9.990423014121647e-08
-0.0005226447,-0.0049726,0.0338,0.0025,9.620046625968826e-08,9.799999922677216e-09,9.570000258918299e-08,0,-9.620012414793266e-08
-0.0005226447,0.0049726,0.0162,0.0025,4.1222597246814985e-06,-4.190999902675685e-07,4.10089978686301e-06,0,4.122242725753192e-06
0.0010396,-0.0048907,0.0179,0.0025,2.994564965774771e-06,6.231999805095256e-07,-2.9289999474713113e-06,0,2.9945648940639044e-06
0.0005226439,-0.0049726,0.0177,0.0025,3.1489973935094895e-06,3.3149999012493936e-07,-3.131500079689431e-06,0,3.1489965026786776e-06
-0.0010396,0.0048907,0.0179,0.0025,2.9456737138389144e-06,-5.850000093232666e-07,2.8869999368907884e-06,0,2.945540268898053e-06
-0.0005226439,0.0049726,0.0177,0.0025,3.1042288810567698e-06,-2.8950000796612585e-07,3.090699919994222e-06,0,3.1040299175947444e-06
0.0010396,0.0048907,0.0321,0.0025,1.3228472539594804e-07,-2.7000000457633178e-08,-1.294999947276665e-07,0,-1.3228372491933676e-07
0.0005226439,0.0049726,0.0323,0.0025,1.2786257741481677e-07,-1.3000000187446403e-08,-1.2719999631372048e-07,0,-1.27862054911769e-07
-0.0010396,-0.0048907,0.0321,0.0025,1.3187273850689962e-07,2.690000044935914e-08,1.291000017999977e-07,0,-1.3187167456629734e-07
-0.0005226439,-0.0049726,0.0323,0.0025,1.276434034025442e-07,1.2800000170898329e-08,1.2700000695531344e-07,0,-1.2764224473216235e-07
0.0005226443,0.0049726,0.0318,0.0025,1.3980275070935022e-07,-1.4000000270186774e-08,-1.3909999552197405e-07,0,-1.3980139372885003e-07
0.0010396,0.0048907,0.0316,0.0025,1.442855790401154e-07,-2.9200000639661994e-08,-1.413000063621439e-07,0,-1.4428326936075792e-07
-0.0005226443,-0.0049726,0.0318,0.0025,1.3930527131833514e-07,1.4000000270186774e-08,1.3860000080967438e-07,0,-1.3930413281758314e-07
-0.0010396,-0.0048907,0.0316,0.0025,1.4373883061580273e-07,2.9400000656210068e-08,1.4069999565435864e-07,0,-1.4373796629156554e-07
-0.0005226443,0.0049726,0.0182,0.0025,2.7217490696784807e-06,-2.47200006242565e-07,2.7104999844596023e-06,0,2.7214911517024418e-06
-0.0010396,0.0048907,0.0184,0.0025,2.551197894717916e-06,-5.031000114286144e-07,2.5010999706864823e-06,0,2.551045142806102e-06
0.0005226443,-0.0049726,0.0182,0.0025,2.747556663962314e-06,2.929000118001568e-07,-2.7318999400449684e-06,0,2.7475507595308563e-06
0.0010396,-0.0048907,0.0184,0.0025,2.571390723460354e-06,5.407000003287976e-07,-2.513899971745559e-06,0,2.5713831687552285e-06
-0.0010396,-0.0048907,0.0341,0.0025,9.031506209566942e-08,1.8499999754340024e-08,8.840000020882144e-08,0,-9.031461141971453e-08
-0.0010396,0.0048907,0.0159,0.0025,4.357123088993831e-06,-8.94100026016531e-07,4.2644001041480806e-06,0,4.35710636870288e-06
-0.0005226459,-0.0049726,0.0343,0.0025,8.67577085728044e-08,8.899999848210882e-09,8.629999825870982e-08,0,-8.675754273497482e-08
-0.0005226459,0.0049726,0.0157,0.0025,4.535939751804108e-06,-4.730999876301212e-07,4.5112001316738315e-06,0,4.535939589517257e-06
-0.0010396,0.0048907,0.0189,0.0025,2.134155465682852e-06,-4.1810000084296917e-07,2.0928000594722107e-06,0,2.1339949912262124e-06
-0.0005226448,0.0049726,0.0187,0.0025,2.30647287935426e-06,-2.0550000101593469e-07,2.2972999431658536e-06,0,2.3061958525040158e-06
0.0010396,-0.0048907,0.0189,0.0025,2.121977104252437e-06,4.4960000877836137e-07,-2.073800033031148e-06,0,2.1219596814288366e-06
0.0005226448,-0.0049726,0.0187,0.0025,2.3038221570459427e-06,2.4740000981182675e-07,-2.2905001060280483e-06,0,2.3038127521177176e-06
0.0010396,0.0048907,0.0311,0.0025,1.5681683862567297e-07,-3.1599999061882045e-08,-1.5359999849806627e-07,0,-1.56813470831782e-07
0.0005226448,0.0049726,0.0313,0.0025,1.5215114501643257e-07,-1.5099999473022763e-08,-1.5140000186875113e-07,0,-1.5214899412932525e-07
-0.0010396,-0.0048907,0.0311,0.0025,1.5613535708780546e-07,3.210000087960907e-08,1.5279999843187397e-07,0,-1.5613491505077348e-07
-0.0005226448,-0.0049726,0.0313,0.0025,1.5148481224969146e-07,1.5399999497844874e-08,1.507000035871897e-07,0,-1.514841876451567e-07
-0.0010396,0.0048907,0.0194,0.0025,1.7113738977059256e-06,-3.312999865556776e-07,1.6789999790489674e-06,0,1.711190784471281e-06
-0.0005226452,0.0049726,0.0192,0.0025,1.8853078245228971e-06,-1.6469999764012755e-07,1.878099965324509e-06,0,1.8850274902037709e-06
0.0005226452,0.0049726,0.0308,0.0025,1.6469866181978432e-07,-1.619999956403717e-08,-1.6389999757393525e-07,0,-1.6469549886290874e-07
0.0010396,0.0048907,0.0306,0.0025,1.693281461712104e-07,-3.390000102854174e-08,-1.6590000484484335e-07,0,-1.6932288015095165e-07
0.0005226452,-0.0049726,0.0192,0.0025,1.8526111489336472e-06,1.9799999506631139e-07,-1.8419999605612247e-06,0,1.8526059722820051e-06
0.0010396,-0.0048907,0.0194,0.0025,1.6764651036282885e-06,3.565999975307932e-07,-1.6381000023102388e-06,0,1.676444980238355e-06
-0.0010396,-0.0048907,0.0306,0.0025,1.68825593505062e-07,3.479999932665123e-08,1.6520000656328193e-07,0,-1.6882530748038582e-07
-0.0005226452,-0.0049726,0.0308,0.0025,1.63873764336131e-07,1.689999962195543e-08,1.6299999572311208e-07,0,-1.638735997906704e-07
0.0010396,0.0048907,0.0396,0.0025,2.3201939924888393e-08,-4.799999953064571e-09,-2.2700000101849582e-08,0,-2.32019264139946e-08
0.0010396,-0.0048907,0.0104,0.0025,3.505516724544577e-05,7.3522001002857e-06,-3.427550109336153e-05,0,3.50551074725855e-05
0.0005226475,-0.0049726,0.0102,0.0025,3.72596550732851e-05,4.0140998862625565e-06,-3.704279879457317e-05,0,3.725946494797291e-05
0.0005226475,0.0049726,0.0398,0.0025,2.202044591115282e-08,-2.2999999682582484e-09,-2.1900000035657285e-08,0,-2.2020444971800057e-08
-0.0005226457,0.0049726,0.0197,0.0025,1.4791107787459623e-06,-1.2639999624752818e-07,1.4736999673914397e-06,0,1.4788393705522998e-06
-0.0010396,0.0048907,0.0199,0.0025,1.3133495713191223e-06,-2.506999976503721e-07,1.2891999858766212e-06,0,1.3131511782862176e-06
0.0010396,0.0048907,0.0301,0.0025,1.8168367432735977e-07,-3.6399999459035826e-08,-1.7799999341150397e-07,0,-1.8167824464374732e-07
0.0005226457,0.0049726,0.0303,0.0025,1.7733609070091916e-07,-1.7199999646777542e-08,-1.7649999506375025e-07,0,-1.7733100275002522e-07
0.0010396,-0.0048907,0.0199,0.0025,1.2577449979289668e-06,2.669000025434798e-07,-1.2291000075492775e-06,0,1.2577329029381593e-06
0.0005226457,-0.0049726,0.0197,0.0025,1.4206940477379248e-06,1.5050000001792796e-07,-1.4127000440566917e-06,0,1.4206926174601536e-06
-0.0005226457,-0.0049726,0.0303,0.0025,1.7627347403958993e-07,1.8499999754340024e-08,1.7530000206988916e-07,0,-1.7627346489239304e-07
-0.0010396,-0.0048907,0.0301,0.0025,1.8104742594005074e-07,3.759999955832427e-08,1.771000057715355e-07,0,-1.8104741924054868e-07
0.0005226472,-0.0049726,0.0362,0.0025,5.630994692751301e-08,-5.900000044078979e-09,5.60000010807471e-08,0,-5.630994409124013e-08
0.0005226457,-0.0049726,0.0367,0.0025,4.97723817716178e-08,-5.199999986160719e-09,4.9499998766577846e-08,0,-4.977238182712895e-08
0.0005226472,0.0049726,0.0138,0.0025,8.418129255005624e-06,8.023999953366001e-07,8.379800419788808e-06,0,8.417768732932492e-06
0.0005226457,0.0049726,0.0133,0.0025,1.0542128620727453e-05,1.0062000228572288e-06,1.0493999980099034e-05,0,1.0541690150221023e-05
-0.0010396,-0.0048907,0.0346,0.0025,8.123509331880996e-08,1.6699999605407356e-08,7.94999976960753e-08,0,-8.12348576054514e-08
-0.0010396,0.0048907,0.0154,0.0025,4.8541837713855784e-06,-1.00030001703999e-06,4.749999789055437e-06,0,4.854175087286999e-06
-0.0005226473,0.0049726,0.0152,0.0025,5.115828571433667e-06,-5.414000270320685e-07,5.087099907541415e-06,0,5.115824056350915e-06
-0.0005226473,-0.0049726,0.0348,0.0025,7.781233790637998e-08,7.999999773744548e-09,7.740000285139104e-08,0,-7.781222224542694e-08
0.0005226461,0.0049726,0.0298,0.0025,1.89694489449721e-07,-1.8399999746065987e-08,-1.8880000141052733e-07,0,-1.896890559974218e-07
0.0010396,0.0048907,0.0296,0.0025,1.9372527049199562e-07,-3.8799999657612716e-08,-1.8980000504598138e-07,0,-1.9371937333163142e-07
-0.0010396,-0.0048907,0.0296,0.0025,1.9254332528362283e-07,4.0199999773449235e-08,1.8830000669822766e-07,0,-1.9254324484536262e-07
-0.0005226461,-0.0049726,0.0298,0.0025,1.8796704637225048e-07,1.999999987845058e-08,1.868999959242501e-07,0,-1.8796671183343022e-07
-0.0010396,0.0048907,0.0204,0.0025,9.508289053883345e-07,-1.7809999519613484e-07,9.340000133306603e-07,0,9.50618777150608e-07
-0.0005226461,0.0049726,0.0202,0.0025,1.0972804602715769e-06,-9.219999697052117e-08,1.093399987439625e-06,0,1.0970477942792017e-06
0.0005226461,-0.0049726,0.0202,0.0025,1.0312971880921395e-06,1.0730000354897129e-07,-1.0257000440105912e-06,0,1.0312970117349468e-06
0.0010396,-0.0048907,0.0204,0.0025,8.884594535629731e-07,1.8679999413961923e-07,-8.686000114721537e-07,0,8.884569308855936e-07
-0.0010396,0.0048907,0.0209,0.0025,6.411727326849359e-07,-1.1649999720475535e-07,6.304999828898872e-07,0,6.409436372504726e-07
-0.0005226465,0.0049726,0.0207,0.0025,7.656633442820748e-07,-6.260000162683355e-08,7.630999903085467e-07,0,7.65463152771137e-07
0.0010396,-0.0048907,0.0209,0.0025,5.773499083261413e-07,1.1830000090640169e-07,-5.650999810313806e-07,0,5.773471452464457e-07
0.0005226465,-0.0049726,0.0207,0.0025,6.967251238165773e-07,6.900000215637192e-08,-6.933000236131193e-07,0,6.967144915411352e-07
-0.0010396,-0.0048907,0.0291,0.0025,2.0292195301863103e-07,4.2599999972026126e-08,1.984000022048349e-07,0,-2.0292152605894814e-07
-0.0005226465,-0.0049726,0.0293,0.0025,1.9864526734636456e-07,2.1299999986013063e-08,1.9750000035401172e-07,0,-1.98644531128854e-07
0.0010396,0.0048907,0.0291,0.0025,2.0500324637851008e-07,-4.130000164082048e-08,-2.0080000240341178e-07,0,-2.0499877774905056e-07
0.0005226465,0.0049726,0.0293,0.0025,2.0126644528772886e-07,-1.969999985362847e-08,-2.002999934802574e-07,0,-2.0126194480094006e-07
-0.0010396,0.0048907,0.0214,0.0025,3.926159592992917e-07,-6.7899996736287e-08,3.8670000890306255e-07,0,3.9236676480525895e-07
-0.0005226469,0.0049726,0.0212,0.0025,4.912951681035338e-07,-3.830000139259937e-08,4.89800015657238e-07,0,4.911202671278869e-07
0.0010396,-0.0048907,0.0214,0.0025,3.3285010658801184e-07,6.420000175921814e-08,-3.266000021540094e-07,0,3.328108899676094e-07
0.0005226469,-0.0049726,0.0212,0.0025,4.266424298293714e-07,3.7399999541776197e-08,-4.249999960848072e-07,0,4.2658116726056877e-07
-0.0010396,-0.0048907,0.0286,0.0025,2.115547204084578e-07,4.460000013750687e-08,2.0679999579442665e-07,0,-2.1155379130183977e-07
-0.0005226469,-0.0049726,0.0288,0.0025,2.0791019039734238e-07,2.240000007702747e-08,2.0669999400979577e-07,0,-2.079091140499978e-07
0.0010396,0.0048907,0.0286,0.0025,2.1508614622689493e-07,-4.3699998286683694e-08,-2.106000067669811e-07,0,-2.150836153781005e-07
0.0005226469,0.0049726,0.0288,0.0025,2.116543669217208e-07,-2.109999996946499e-08,-2.106000067669811e-07,0,-2.1165186049089402e-07
0.0010396,-0.0048907,0.0359,0.0025,6.030961685610237e-08,-1.2500000146076218e-08,5.900000132896821e-08,0,-6.030960418828418e-08
0.0010396,0.0048907,0.0141,0.0025,7.343686320382403e-06,1.4390999467650545e-06,7.2012999225989915e-06,0,7.3431399640160044e-06
0.0005226486,-0.0049726,0.0357,0.0025,6.324531653945087e-08,-6.600000101997239e-09,6.289999987529882e-08,0,-6.324531505973174e-08
0.0005226486,0.0049726,0.0143,0.0025,6.845000825705938e-06,6.54900020435889e-07,6.813600066379877e-06,0,6.844730359211251e-06
-0.0010396,-0.0048907,0.0351,0.0025,7.276290148183762e-08,1.4999999464748726e-08,7.119999878568706e-08,0,-7.276278325783064e-08
-0.0010396,0.0048907,0.0149,0.0025,5.566182153415866e-06,-1.1490000133562717e-06,5.446299837785773e-06,0,5.566175735492382e-06
-0.0005226488,-0.0049726,0.0353,0.0025,6.967302113025653e-08,7.200000151641461e-09,6.930000040483719e-08,0,-6.96729721590128e-08
-0.0005226488,0.0049726,0.0147,0.0025,5.942073585174512e-06,-6.344999974317034e-07,5.908099865337135e-06,0,5.942058158057463e-06
-0.0005226474,0.0049726,0.0217,0.0025,2.78226991667907e-07,-2.0099999886724618e-08,2.774999927623867e-07,0,2.780808453029318e-07
-0.0010396,0.0048907,0.0219,0.0025,2.05008589659883e-07,-3.2599999144622416e-08,2.0240000253579638e-07,0,2.0475490693401543e-07
0.0005226474,-0.0049726,0.0217,0.0025,2.223225123998418e-07,1.3700000245364663e-08,-2.218999952674494e-07,0,2.221164461151462e-07
0.0010396,-0.0048907,0.0219,0.0025,1.5335358227730467e-07,2.4400000242508213e-08,-1.5140000186875113e-07,0,1.5316452390591595e-07
-0.0005226474,-0.0049726,0.0283,0.0025,2.1505506708763278e-07,2.3200000143219768e-08,2.1380000703175028e-07,0,-2.1505384240148168e-07
-0.0010396,-0.0048907,0.0281,0.0025,2.179105251798319e-07,4.600000025334339e-08,2.1300000696555799e-07,0,-2.1790938356351652e-07
0.0005226474,0.0049726,0.0283,0.0025,2.2026250690032612e-07,-2.2600000093575545e-08,-2.1910000214120373e-07,0,-2.2026209001158037e-07
0.0010396,0.0048907,0.0281,0.0025,2.2307330027615535e-07,-4.589999846871251e-08,-2.1830000207501143e-07,0,-2.2307276305658097e-07
0.0010396,0.0048907,0.0401,0.0025,2.0142740808637427e-08,-4.199999903420348e-09,-1.969999985362847e-08,0,-2.0142736955816587e-08
0.0010396,-0.0048907,0.0099,0.0025,4.1028441046364605e-05,8.618600077170413e-06,-4.011299824924208e-05,0,4.102834408310253e-05
0.0005226496,-0.0049726,0.0097,0.0025,4.3287542212055996e-05,4.6947998271207325e-06,-4.303219975554384e-05,0,4.328720851306568e-05
0.0005226496,0.0049726,0.0403,0.0025,1.9104973603134567e-08,-1.999999943436137e-09,-1.899999979571021e-08,0,-1.9104972943939647e-08
-0.0010396,0.0048907,0.0224,0.0025,7.029174753370171e-08,-8.29999979856666e-09,6.980000222256422e-08,0,7.000031158107406e-08
