x,y,z,t,u_scaled,v_scaled,w_scaled,p_scaled,d,dx,dy
0.0008720519,-0.0016773039,0.0202228298,0.01,0.0005466882,-0.0009316572,-0.0063158282,-24.33183,1.060149998011184e-06,-5.407000003287976e-07,9.118999741986045e-07
0.0004671805,-0.0013241854,0.00674348,0.01,-0.0003889878,-0.0002881898,0.0001300667,1.846356,6.237287948351877e-07,-2.800000054037355e-08,6.230999929357495e-07
-0.0002475197,0.0017340579,0.0475863556,0.01,-0.0005628497,0.0026726965,0.1599265751,308.3703,7.3120550041494425e-06,-1.5415999996548635e-06,7.147700216592057e-06
-0.0011816945,0.0031833129,0.0476086109,0.01,-0.0034043746,0.007300586,0.1560658885,324.1896,1.3586752174887806e-05,-4.810100108443294e-06,1.2706799680017866e-05
0.0024880897,0.0004251669,0.0413216408,0.01,-0.0135355349,-0.0031619501,0.1521845946,724.6816,3.082656257902272e-05,3.0280600185506046e-05,5.775999852630775e-06
0.0034776263,2.2455e-06,0.0403543052,0.01,-0.0247362879,-0.0001478685,0.1492852396,737.6724,4.129019725951366e-05,4.129009903408587e-05,-8.979999677194428e-08
-0.0014561974,0.0015746576,0.031454703,0.01,0.0057811737,-0.0067999882,0.0066074543,82.03707,1.3097405826556496e-06,-9.95599975794903e-07,8.509999815942138e-07
-0.0014551995,-0.0008925729,0.0333458744,0.01,0.0094360945,0.0052624235,0.0262691513,195.2186,5.264722403808264e-06,-4.2760998439916875e-06,-3.0711998988408595e-06
-0.0010966981,-0.0004803008,0.0119137793,0.01,-0.0001131357,-0.0001058796,-0.0007327804,-1.661332,5.776156513093156e-07,-2.368999929558413e-07,5.268000222713454e-07
-0.0013747042,-0.0002077692,0.0105352475,0.01,-0.000110988,0.0004613837,-0.0005728434,0.3074728,6.57494467759534e-07,-2.9299999937393295e-07,5.886000167265593e-07
-0.002368648,0.0001514553,0.0117666542,0.01,-0.0003252207,0.0001699628,-0.0012007213,-0.7290212,5.699063763131562e-07,-3.4409998761475435e-07,4.5429999318002956e-07
0.0011242067,0.0020768558,0.0253925176,0.01,0.0011620039,0.0008262444,-0.0131180942,-44.41623,3.0007115583430277e-06,-1.0669999710444245e-06,-2.8045999442838365e-06
0.0005553047,0.0019022098,0.0264265256,0.01,-0.0002117276,-0.0005269701,-0.013650427,-38.69282,2.6492896267882315e-06,-2.8790000783374126e-07,-2.6335999336879468e-06
0.0016508198,0.0015424958,0.026862371,0.01,0.0005537799,0.0001102314,-0.0135486441,-36.38069,2.6418060770083684e-06,-1.557300038257381e-06,-2.133999942088849e-06
0.0019297437,0.0028746217,0.0277039778,0.01,-0.0005923938,-0.0021897323,-0.013984589,-44.08191,3.9611254578630906e-06,-1.7828999716584804e-06,-3.537199972925009e-06
0.000867317,0.0014064851,0.0280207064,0.01,-0.0014024531,-0.0019653,-0.0112838296,-19.67781,1.7851160691861878e-06,-4.824000257031003e-07,-1.7186999912155443e-06
0.0015518853,-0.0010320127,0.0094314575,0.01,-0.0003153134,-0.0001909364,0.0001217261,0.898246,7.044552603474585e-07,8.749999835799827e-08,6.989999974393868e-07
0.0023610023,-0.0002995214,0.0091357314,0.01,5.6764e-06,-0.0001617787,0.0001614861,0.7214011,7.234459076244093e-07,2.5209999421349494e-07,6.780999797229015e-07
0.0014148463,0.0017427209,0.0300649801,0.01,-0.0037141663,-0.0049352707,-0.0046305402,25.40812,6.24512381364184e-07,2.1510000181024225e-07,-5.863000183126132e-07
0.00138427,0.0005642161,0.0310065939,0.01,-0.0057630975,-0.0023708383,0.0024813457,71.24756,1.3737835615756921e-06,1.369299980069627e-06,-1.1089999674140927e-07
0.0016453873,0.000519544,0.0293038986,0.01,-0.0034815397,-0.0013987761,-0.0081754176,9.384238,7.033970064185269e-07,-2.4269999698844913e-07,-6.60199987123633e-07
0.002120282,-0.0005429196,0.0300353438,0.01,-0.0048084578,0.0014532573,-0.0051500971,28.14557,6.232172609088593e-07,4.29799996481961e-07,-4.512999964845221e-07
0.0034350915,-4.37352e-05,0.029118538,0.01,-0.0034643481,-0.0023088157,-0.0112069845,-14.38374,1.7678795529718627e-06,-1.667300011831685e-06,-5.878000024495122e-07
0.0005532043,-0.0021898131,0.0433923627,0.01,-0.0019937787,0.0046840611,0.1671804894,681.1982,2.5859959350782447e-05,7.665899829589762e-06,-2.4697599656064995e-05
-0.0034807154,-0.0006196576,0.0250547924,0.01,-0.0013661651,-7.2944e-05,-0.0095973889,-48.85202,3.595347379814484e-06,3.587600076571107e-06,2.3590000353124196e-07
-0.0008364563,0.0008881124,0.0238033444,0.01,-0.0001216664,0.0014182485,-0.0112862086,-38.43981,1.573102736074361e-06,8.550999837098061e-07,-1.320399974247266e-06
0.0002770025,0.0006122024,0.0047024182,0.01,2.39272e-05,0.0001067228,3.42896e-05,2.106362,4.614390149981773e-07,6.000000052353016e-09,4.6139999199112935e-07
-9.1974e-06,0.0012061351,0.0061445426,0.01,-0.0004271844,0.0001943618,0.0001220048,2.011818,5.449262516776798e-07,-3.939999970725694e-08,5.434999934550433e-07
0.0015605027,0.0011061747,0.0064799669,0.01,-0.0005473939,-0.0005960912,-0.0001333883,2.591667,6.40929727069306e-07,1.9670000028781942e-07,6.099999723119254e-07
0.0016456414,-0.0009767925,0.043116432,0.01,-0.004059256,0.0027574583,0.1653981948,684.1911,2.1944208128843457e-05,1.8922899471363053e-05,-1.1111799722129945e-05
0.0007650514,-0.001252896,0.0375582099,0.01,-0.0052791194,0.01077373,0.0912453458,517.6696,1.1946438462473452e-05,6.227799985936144e-06,-1.0194699825660791e-05
0.0013245499,-0.0011311041,0.033149836,0.01,-0.0076773997,0.0076245232,0.0226443863,182.6239,5.038779818278272e-06,3.859900061797816e-06,-3.2389000352850417e-06
-0.0035316942,-0.0001685681,0.0019781558,0.01,-0.0007889099,0.0021851823,0.0023208863,2.385035,3.186264336818567e-07,-2.5159999950119527e-07,1.9549999308310362e-07
0.0002208262,0.0025887195,0.0459613858,0.01,-0.000282946,0.006169708,0.167802987,500.3997,1.9467284801066853e-05,1.9106000763713382e-06,1.9373299437575042e-05
0.0010419454,0.0016244037,0.046176042,0.01,0.0015510014,0.0027506308,0.1654685095,466.1091,1.35605869218125e-05,7.2856000770116225e-06,1.1437199646024965e-05
0.0012600817,0.0032075684,0.046389902,0.01,0.0014854588,0.0080530253,0.167480291,475.7403,2.411430250504054e-05,8.828699719742872e-06,2.243999915663153e-05
-0.0015422336,-0.0012825309,0.0108537106,0.01,0.0006357671,-0.0001542442,-0.0008275081,-0.4189237,7.195683906502381e-07,-3.231999983199785e-07,6.428999768104404e-07
-0.0028190085,-0.0016668722,0.010647655,0.01,0.0005614579,-0.0009756328,-0.0004623254,0.2700164,8.390858283746638e-07,-5.086999976811057e-07,6.673000143564423e-07
-0.0018911476,0.0006171648,0.0325501376,0.01,0.0111710334,-0.0039031771,0.0171273995,140.6831,3.6003316381538752e-06,-3.5154000670445384e-06,7.773999755045224e-07
-0.0021848152,0.0019796997,0.0327997598,0.01,0.0139785017,-0.0121133178,0.0177473529,147.2059,5.7294778343930375e-06,-4.277600055502262e-06,3.8117000258353073e-06
-0.0012708021,0.0019708953,0.0340041302,0.01,0.007914954,-0.0120502301,0.0320287602,239.4556,8.148250344675034e-06,-4.56770021628472e-06,6.747599854861619e-06
0.0019731594,-0.0005682105,0.0403709043,0.01,-0.0131261165,0.0036417092,0.1379042887,693.7619,2.3608286937815137e-05,2.267640047648456e-05,-6.56749989502714e-06
0.0010638155,-0.0015221046,0.0391915931,0.01,-0.0065550618,0.0123333985,0.1197653597,633.537,1.9299328414490446e-05,1.077819979400374e-05,-1.6009200408007018e-05
-0.001259487,0.0002245478,0.0068240448,0.01,-0.0004025587,-0.0001243572,-1.99038e-05,1.835488,6.37200798792037e-07,-2.460000132487039e-07,5.878000024495122e-07
-0.0009617744,0.0016933508,0.005963573,0.01,-0.0001230085,-7.01306e-05,-3.38769e-05,2.327024,5.456803933157062e-07,-1.6479999942475843e-07,5.201999897508358e-07
0.0020644228,0.000807918,0.0178936257,0.01,0.0014785579,0.00012334,-0.0037922424,-15.70079,7.34262016521825e-07,-6.952000148885418e-07,-2.3629999645891075e-07
0.0027464996,-0.002305394,0.0281704262,0.01,-0.0024777424,0.002946144,-0.0117549803,-34.93685,2.7197713734494755e-06,-2.011300011872663e-06,1.830799988056242e-06
-0.0005356143,-0.0022753142,0.033011006,0.01,0.0027290991,0.012967473,0.019567348,170.4571,6.283757102210075e-06,-1.400499968440272e-06,-6.1257001107151154e-06
-0.0008378153,-0.001868515,0.0320141723,0.01,0.0033593792,0.0092099234,0.0109374237,112.3921,3.162638677167706e-06,-1.2051999647155753e-06,-2.9240000003483146e-06
-0.0027725929,0.0003686176,0.0475472626,0.01,-0.0045899484,0.0012446187,0.1588714841,325.3059,1.182044707093155e-05,-1.1721699593181256e-05,1.5246999964801944e-06
-0.0033902409,0.0011153943,0.0485301708,0.01,-0.002772954,0.0016920786,0.1498412775,211.1427,8.637367500341497e-06,-8.156000149028841e-06,2.843200036295457e-06
0.0021593636,2.82327e-05,0.0016034933,0.01,0.0008554624,-0.0002184002,0.0022015371,1.138399,1.9634423154002434e-07,9.909999931778657e-08,1.6949999803728133e-07
0.0012511978,0.0007396303,0.0472837449,0.01,0.0016069197,0.0009592368,0.1610247165,341.1145,7.130242465791525e-06,6.434100214391947e-06,3.0728999718121486e-06
0.0019543153,0.0005662285,0.0039222895,0.01,-0.0002270437,8.8335e-05,-7.68563e-05,1.996318,4.95040751502529e-07,2.1419999995941907e-07,4.462999925181066e-07
0.001053517,0.0015063193,0.0033832173,0.01,0.0001860522,0.0001545098,0.0005456994,2.040707,3.867012878799869e-07,1.3330000570022094e-07,3.6299999806033156e-07
-0.0028018446,0.0019156345,0.0052729807,0.01,-0.0009833769,-2.1718e-05,0.0009683673,2.658578,6.982419904488779e-07,-4.821999937121291e-07,5.050000027040369e-07
-0.0018882728,-0.000352973,0.0134932917,0.01,-0.0008777563,-6.7745e-06,-0.0015139415,-3.239223,4.0567647374700755e-07,-1.9099999803984247e-07,3.5790000652013987e-07
0.001336585,0.0014965895,0.0217387598,0.01,0.0008118625,0.0008503749,-0.0080258513,-31.04668,1.741031610436039e-06,-1.036200046655722e-06,-1.399100028720568e-06
0.0023985316,0.0006691564,0.0222148538,0.01,0.0021082142,0.0007235192,-0.0089080513,-33.91305,2.2280098619376076e-06,-2.091899887091131e-06,-7.667999852856155e-07
0.0022709969,0.0009522171,0.0203918838,0.01,0.0021712528,0.0002795672,-0.0065591817,-25.23162,1.5680561773478985e-06,-1.4311000313682598e-06,-6.408999979612418e-07
0.0009900972,0.0025639722,0.0340712366,0.01,-0.007987337,-0.0212662154,0.033639591,233.3561,9.369780855195131e-06,3.6986000395700103e-06,8.608900316176005e-06
0.0023638102,0.0022499652,0.0343647096,0.01,-0.0166303716,-0.0179324727,0.0354285322,254.5732,1.2665674148593098e-05,9.658800081524532e-06,8.193100256903563e-06
0.0021659893,0.0002758391,0.0397467687,0.01,-0.016296417,-0.0028790444,0.1297971251,668.5766,2.455666435707826e-05,2.435220085317269e-05,3.1622998903912958e-06
0.001623725,-0.0010421101,0.0313181668,0.01,-0.0052368794,0.0054765172,0.0040454682,79.21359,2.201060169682023e-06,1.8158000330004143e-06,-1.244000031874748e-06
0.0010064972,-0.0019981128,0.0316101462,0.01,-0.0036391378,0.010313544,0.0060701708,91.18557,2.754565230134176e-06,1.4889000112816575e-06,-2.317500047865906e-06
0.0020238511,-0.0012667477,0.0324864064,0.01,-0.0101176336,0.0059466175,0.0138520287,136.9455,4.802996500075096e-06,4.1046000660571735e-06,-2.494200089131482e-06
0.0017786951,-0.0008856606,0.016979532,0.01,0.0002836524,0.0001560766,-0.0031053179,-12.10534,5.907481863687281e-07,-4.838000222662231e-07,3.3899999607456266e-07
-0.0004706103,-0.0017838278,0.0180253828,0.01,-8.07071e-05,-0.0006398969,-0.0036447569,-15.14838,6.439623803089489e-07,2.9200000639661994e-08,6.432999839489639e-07
-0.0002955975,-0.002683581,0.0250005344,0.01,-0.0001113885,-0.0010554846,-0.0130820461,-44.95352,3.1841655072639696e-06,4.018999959498615e-07,3.1587001103616785e-06
-0.0027049501,0.0021195811,0.0254961336,0.01,-0.0010623405,0.0010543575,-0.0146909375,-51.96764,4.631570845958777e-06,3.1756001135363476e-06,-3.371500042703701e-06
-0.0016449146,0.0006446933,0.0256458001,0.01,0.000553864,-2.97656e-05,-0.0126870813,-41.99161,2.1775024379167007e-06,1.7533000118419295e-06,-1.291300009143015e-06
-0.0031342544,0.0011209856,0.0253248516,0.01,-0.0006441171,-0.000479487,-0.0132854577,-49.27693,3.993703103333246e-06,3.476900019450113e-06,-1.9649000932986382e-06
-0.0024488898,0.0005533296,0.0314062893,0.01,0.0110298868,-0.0023528704,0.0025898655,75.98273,2.0708353076770436e-06,-2.07080006475735e-06,1.210000011298007e-08
-0.0023402703,-0.0013782267,0.0418114241,0.01,0.0109253925,0.0062100308,0.1586866128,731.9623,3.184142042300664e-05,-2.7693000447470695e-05,-1.57154008775251e-05
0.0005348334,0.0034769714,0.0303233278,0.01,-0.0054440817,-0.0084250189,-0.0041060062,17.26013,6.741781817254378e-07,3.035000020190637e-07,-6.020000000717118e-07
0.0014927745,0.0032857243,0.0301625582,0.01,-0.0026724418,-0.0099841475,-0.0101132824,11.73225,1.0663477496564155e-06,-3.0900000780320624e-08,-1.0659000508894678e-06
0.0013662604,0.0024756287,0.0307442718,0.01,-0.0063574456,-0.0101407967,-0.0045935215,43.3585,7.808695841049484e-07,6.87699980517209e-07,3.698999933021696e-07
-0.002032632,-0.0020771921,0.0324718859,0.01,0.0129352044,0.0137524375,0.0132292616,126.0233,5.784260338259628e-06,-3.921500137948897e-06,-4.2520000533841085e-06
-0.0026128069,-0.0022265691,0.0318276559,0.01,0.0112153582,0.0103553814,0.0062859013,82.13123,4.263908977009123e-06,-3.1018998924992047e-06,-2.9256000289024087e-06
-0.002553471,-0.0014001997,0.0310699082,0.01,0.0110659339,0.0081885727,-0.0001859503,56.07555,1.9316728412377415e-06,-1.5025999573481386e-06,-1.2138999636590597e-06
-0.000108019,0.0012684854,0.0014988717,0.01,-0.0006131258,0.0004404294,0.0019462495,0.884128,1.2215912192914402e-07,-3.7999998703242e-09,1.2210000477352878e-07
-0.0019029495,-0.0004273783,0.0026930329,0.01,-0.0010547039,6.17062e-05,0.0007937355,1.837713,2.862816188553552e-07,-1.7099999638503505e-07,2.2960000478633447e-07
0.0001958003,0.0021856529,0.0165498722,0.01,0.0004383865,0.000574306,-0.0032234639,-11.29702,3.6093098287892644e-07,-7.709999749749841e-08,-3.526000114106864e-07
0.001819572,0.0008736481,0.0048878958,0.01,-0.0002161627,0.0003474632,-0.0001222932,2.322516,5.896931156712526e-07,2.401000074314652e-07,5.385999770624039e-07
0.0012125555,-0.0003089081,0.0463505561,0.01,0.0015300506,-0.0005018205,0.1642866935,441.3279,8.702806553628761e-06,8.537000212527346e-06,-1.6906999462662498e-06
0.0016543108,0.0010386525,0.0449415398,0.01,0.0001219442,0.0002612004,0.1686963349,580.6225,1.8130353055312298e-05,1.5066400010255165e-05,1.0085300345963333e-05
7.45325e-05,0.000499892,0.0462618289,0.01,1.57104e-05,0.0006690624,0.1644527263,445.3405,3.2884183838177705e-06,2.6029999844467966e-07,3.278099939052481e-06
0.0014249282,-0.0002793239,0.0449599776,0.01,0.0001792436,-6.493e-05,0.167698931,570.5704,1.3203360140323639e-05,1.3012700037506875e-05,-2.2357000943884486e-06
0.0022588169,0.0004413233,0.0335341932,0.01,-0.0142920882,-0.0044450465,0.0273354471,206.6773,7.046189693937777e-06,7.01830003890791e-06,6.262999932005187e-07
0.0020685472,-0.0004405731,0.0319886017,0.01,-0.0086183425,0.0013893296,0.0095589908,110.8083,3.564669896150008e-06,3.417200105104712e-06,-1.0147000466531608e-06
0.0003948965,0.0027639764,0.0032660096,0.01,-0.0001428053,6.68444e-05,0.0006427809,1.611758,3.0280372698143765e-07,1.1030000024447872e-07,2.8200000201650255e-07
4.9858e-06,0.0019037135,0.00388089,0.01,-0.000368441,1.22395e-05,0.0002853534,2.016448,3.561171979526989e-07,3.390000102854174e-08,3.5450000268610893e-07
-0.0005495738,0.0019483261,0.0028948306,0.01,-0.0001055857,0.0005874386,0.0001637462,1.693697,2.265072396312462e-07,-2.4300000234234176e-08,2.2519999731684948e-07
0.0021875302,-0.0011736303,0.0021026055,0.01,0.0003787554,-0.0011150434,0.0006673312,1.034645,2.3214900579660025e-07,9.459999716909806e-08,2.1200000333010394e-07
0.0026619604,-0.0018466745,0.0022397371,0.01,-0.0015450145,0.0010559198,0.0007174041,1.107013,2.522915849567653e-07,9.530000255608684e-08,2.3360000511729595e-07
0.0033054613,-0.0010109365,0.0014549906,0.01,0.0035244256,-0.0016725311,0.0026244516,1.201958,1.9310203924760572e-07,1.0539999806269407e-07,1.61800002729251e-07
0.0001482519,-0.001957265,0.0036176399,0.01,-0.0009412097,-0.000549857,0.0001477965,1.680715,3.4352871125520323e-07,-5.309999906444318e-08,3.3940000321308617e-07
0.0009247306,-0.0027730132,0.0014465131,0.01,0.0002733288,-0.0026717528,0.0020158065,0.6976551,9.622748819992921e-08,-2.2999999682582484e-09,9.619999730148265e-08
-0.0001677989,-0.0023146049,0.0020391459,0.01,0.0002697985,-0.0007902893,0.0011904414,1.269436,1.4872340159399755e-07,-4.6400000286439536e-08,1.413000063621439e-07
8.84229e-05,-0.0024800071,0.0013834057,0.01,-0.0001645103,-0.0029967779,0.0030326813,1.069883,8.586437161284266e-08,-2.380000019286399e-08,8.250000149701009e-08
-0.0030016505,-0.0015793058,0.0061183317,0.01,0.0004366941,-0.0012296243,0.0027634719,1.626241,7.153838623707998e-07,-3.51099998852078e-07,6.233000249267207e-07
0.0014442714,0.0007230354,0.0432952848,0.01,-0.0031065513,-0.0007791077,0.163764843,673.0452,1.7844384274212644e-05,1.59739993250696e-05,7.953200110932812e-06
-0.0015888634,-0.002889275,0.0146267346,0.01,-0.001018284,0.0012619943,-0.0003770364,-4.78821,6.782397576898802e-07,-1.6040000616612815e-07,6.590000225514814e-07
-0.0002124232,-0.0024519924,0.0205679382,0.01,-0.0001239114,-0.0030520777,-0.0072050563,-26.11941,1.6385570233978797e-06,8.970000209274076e-08,1.6361000234610401e-06
0.0003342876,-0.0032341208,0.0414997423,0.01,-0.0028446356,0.018216033,0.1582861456,754.6721,3.937098153983243e-05,4.528299996309215e-06,-3.9109698263928294e-05
-0.0016138701,-0.0017414475,0.0362073338,0.01,0.0111345561,0.0117959367,0.068867507,418.3164,1.660844645812176e-05,-1.1548800102900714e-05,-1.193590014736401e-05
-0.0030045398,-0.001971514,0.0359811948,0.01,0.0234447643,0.0164384632,0.0657837561,393.8319,2.3846678232075647e-05,-1.9791199520113878e-05,-1.3303099876793567e-05
-0.0012034958,0.0018387192,0.0289362964,0.01,0.0013257146,-0.0015487538,-0.0092006227,-5.856688,1.9926371805922827e-06,9.637000175644062e-07,-1.7441000181861455e-06
0.0026130422,0.0004187415,0.0211900041,0.01,0.0027654493,0.0005804925,-0.0067883156,-29.2296,1.9588972008932615e-06,-1.898899995467218e-06,-4.811000167137536e-07
0.0019611572,-0.0008874368,0.0201480485,0.01,0.0012711323,-0.0004151206,-0.0058335713,-24.47282,1.176365117316891e-06,-1.1053999742216547e-06,4.0239999066216114e-07
0.0034265277,-0.0004849153,0.0205715343,0.01,0.0019821908,0.0017959779,-0.0032861987,-25.95036,2.14759211303317e-06,-2.144900008715922e-06,1.0750000001280569e-07
-0.0006290668,-0.0018868869,0.0245767633,0.01,-0.0002916054,-0.0004694287,-0.01231649,-42.2573,2.192452711824444e-06,6.649000283687201e-07,2.089200052068918e-06
-0.0014305873,-0.0017076129,0.0234819145,0.01,-0.0009071062,-0.0005497469,-0.0102676734,-39.38427,2.1472590105986455e-06,1.2986999990971526e-06,1.70999999227206e-06
-0.0010679141,-0.0023460847,0.0337771099,0.01,0.0074831965,0.0164377485,0.0308814396,215.8758,8.91182844497962e-06,-3.641700004664017e-06,-8.133800292853266e-06
-0.0011157516,-0.0019036211,0.0347357285,0.01,0.0065845448,0.0133033823,0.044405145,295.1506,1.057801546267001e-05,-5.284899998514447e-06,-9.163200047623832e-06
0.000438045,-0.0012825381,0.0294770781,0.01,-0.0018039283,0.0028263336,-0.0066790319,16.44321,1.573411907429545e-07,1.3880000437893614e-07,7.410000080199097e-08
-0.0009700814,-0.0019929116,0.0459965899,0.01,-0.0004430941,-0.0028766495,0.1664847196,490.0229,1.522566526546143e-05,-6.401599875971442e-06,-1.3814499652653467e-05
-0.0019837161,-0.0021913436,0.047172171,0.01,-0.0039971461,-0.0047656546,0.1605497341,372.8796,1.4909383025951684e-05,-9.979799870052375e-06,-1.1076699593104422e-05
-0.0006499109,-0.002515385,0.0473180174,0.01,-0.000219426,-0.0058620373,0.1601780131,350.37,1.1874471056216862e-05,-3.1585000215272885e-06,-1.1446700227679685e-05
-0.0017071054,-0.0033813911,0.0471216247,0.01,-0.0034511302,-0.0083724985,0.1610754797,388.6707,1.9756294932449237e-05,-8.768100087763742e-06,-1.7704000129015185e-05
0.0021076093,0.0019681447,0.0256065753,0.01,0.0004057102,-0.0001854381,-0.0137213137,-46.81092,3.561156518117059e-06,-2.2434999209508533e-06,-2.7655999019771116e-06
0.0024564835,0.0009783789,0.025301593,0.01,0.0021599096,-0.000148521,-0.0133390814,-43.97399,3.023324325113208e-06,-2.5824999738688348e-06,-1.5719999737484613e-06
0.001827617,0.0013688795,0.0246532781,0.01,0.0015035855,0.0012550887,-0.0120359042,-43.31199,2.6855502710532164e-06,-1.8824999870048487e-06,-1.91529989024275e-06
0.0007784831,0.0006921634,0.0248593707,0.01,0.0005416459,0.0005082997,-0.0117590664,-39.37295,1.337878302365425e-06,-6.871999858049094e-07,-1.1478999795144773e-06
0.0007161293,0.001708409,0.0078146053,0.01,0.0003153835,-0.0001694646,-0.0001745329,2.241576,6.199786071192648e-07,2.900000062311392e-08,6.193000103849045e-07
0.0009661869,0.0027102668,0.0086533669,0.01,-0.0004404668,0.0002587958,-0.0001565376,2.350034,6.092035960136855e-07,2.099999951710174e-09,6.092000148782972e-07
0.0011832698,0.0032486739,0.0078283432,0.01,-0.000637921,0.0016144434,0.0003295325,3.451597,6.410760420294537e-07,6.169999977601037e-08,6.381000048349961e-07
7.2871e-06,0.0028970881,0.0073621234,0.01,-0.0002121645,-6.9396e-05,0.0004063278,3.42841,6.033749286871171e-07,-3.599999942593968e-08,6.023000196364592e-07
0.0010439254,0.0016949823,0.0418336872,0.01,-0.0056718143,-0.0081046642,0.1566200404,712.7579,2.336899888177868e-05,1.1287899724266026e-05,2.0461999156395905e-05
0.0015804961,0.0025165399,0.0417481564,0.01,-0.0080046835,-0.0127240067,0.1596181706,745.1243,3.610189742175862e-05,1.808339948183857e-05,3.124639988527633e-05
0.0033963676,-0.0006820152,0.0465756749,0.01,0.0087909482,-0.0016246813,0.1675912771,456.3481,2.1960247977403924e-05,2.1617899619741365e-05,-3.862499852402834e-06
-0.0032594385,-0.001265176,0.0219911942,0.01,-0.0020474176,0.0011757393,-0.006487567,-31.32425,2.33562877838267e-06,2.17089996112918e-06,8.615999718131206e-07
0.000742506,0.0046462639,0.0007434706,0.01,0.0020674655,0.0077185198,-0.0116850195,1.045475,5.68733682371203e-08,5.169999894860666e-08,2.3700000184589953e-08
0.0011796067,0.0043086519,0.0009223347,0.01,0.000364142,0.0042821817,-0.0090348951,0.4493756,8.850565080820161e-08,7.020000225566037e-08,5.389999913063548e-08
-0.003482453,0.0028021715,0.0010680578,0.01,-0.0071979691,0.0029846702,-0.0102729098,0.748018,1.2741341492983338e-07,-1.1430000057544021e-07,5.629999932921237e-08
0.0036728851,-0.0009359656,0.0494103007,0.01,-0.0082300503,0.0035131589,0.1487351535,101.0169,2.447814949846361e-06,2.3458001123799477e-06,-6.993000170041341e-07
0.0036070803,-0.0002113475,0.0005044337,0.01,0.004621201,0.0001746953,0.0025579391,0.9421317,5.782361256478907e-08,3.7399999541776197e-08,4.409999831977984e-08
0.0035995011,0.0009053163,0.0005895301,0.01,0.0029737616,0.000406186,0.0046675989,1.58701,8.480908064711912e-08,5.5299999246472e-08,6.430000354384902e-08
0.0009923238,-0.0042566502,0.0492387637,0.01,0.0063278789,-0.0019336686,0.1252101396,131.437,3.601668822739157e-06,7.630999903085467e-07,-3.5199000194552355e-06
0.0007483262,-0.0046504587,0.0492545805,0.01,0.0179129757,-0.0298300991,0.0829335046,108.8726,4.041381089336937e-06,6.733000077474571e-07,-3.984900104114786e-06
0.001534545,-0.0017899822,0.0461685128,0.01,0.0023748703,-0.0032971765,0.1673236323,474.7895,1.6268571926048025e-05,1.1006200111296494e-05,-1.1980399904132355e-05
-0.0013016428,0.0016635446,0.0124147278,0.01,-6.51262e-05,9.4255e-06,-0.001304204,-1.633868,3.8022790249669924e-07,-1.5809999354132742e-07,3.4580000374262454e-07
8.78577e-05,0.0020417563,0.0278990852,0.01,-0.0008549293,-0.000586789,-0.0121000264,-24.42124,2.5463443762419047e-06,3.051000021514483e-07,-2.52800009548082e-06
-0.000525858,0.0023255794,0.0266128265,0.01,-0.0003532718,-0.0004405739,-0.0135745589,-40.34162,3.471377567620948e-06,8.68799986619706e-07,-3.360900109328213e-06
-0.0001957789,0.0034981605,0.0274257983,0.01,-0.0009811698,-0.0013468469,-0.0144759266,-44.89332,4.883461770077702e-06,7.016000154180801e-07,-4.832800186704844e-06
-0.002314207,-0.001499923,0.0484139113,0.01,-0.0032435318,-0.001504449,0.1548599745,217.4189,6.2050776250544e-06,-5.309900188876782e-06,-3.210599970771e-06
-0.0028296993,-0.0020219058,0.0476473807,0.01,-0.0074595669,-0.0048519498,0.1579842654,322.8496,1.4378671949089039e-05,-1.188749956781976e-05,-8.08910044725053e-06
-0.0009394572,-0.0011962266,0.0467800919,0.01,-0.0009485507,-0.0024515609,0.1628019352,398.622,8.528479156666435e-06,-5.170099939277861e-06,-6.7826999838871416e-06
-0.0012448003,-0.000158857,0.0475044094,0.01,-0.001416105,-0.0001365565,0.1605567771,314.6916,5.9493977460078895e-06,-5.919599971093703e-06,-5.946999976913503e-07
-0.0017145487,-0.0033479707,0.0019095832,0.01,-0.0024732279,-0.001925785,-0.0010515261,1.673013,1.565095857358756e-07,-1.0859999832746325e-07,1.1270000044305561e-07
-0.0022950949,-0.0028606068,0.0018701744,0.01,-0.0002531822,-0.0004501305,9.03408e-05,1.521065,1.746568045746244e-07,-1.2300000662435195e-07,1.239999960489513e-07
-0.0014721968,-0.0016918999,0.0026847993,0.01,-0.0003421347,-0.0003980061,0.0009130841,1.82351,2.567219894444861e-07,-1.3669999532339716e-07,2.1729999843955738e-07
-0.0017334412,-0.0013291045,0.0036469523,0.01,-0.0003093572,-0.0006597742,0.0006196315,1.850077,3.8198928109522967e-07,-1.9409999651998078e-07,3.289999881417316e-07
-0.0015460266,0.0008502269,0.0168599846,0.01,-0.0006683625,0.0004937165,-0.0028915145,-12.12728,4.388504635244317e-07,3.6980000572839344e-07,-2.3629999645891075e-07
-0.0014422517,-0.0025486597,0.0225682209,0.01,-0.0002411982,-0.0012036911,-0.0095695122,-34.7777,2.6912512112176046e-06,1.1114999551864457e-06,2.4510000002919696e-06
-0.0005012073,-0.0020991878,0.0223461099,0.01,-0.0006299396,-0.0019079628,-0.0094170961,-35.21108,1.9683018308569444e-06,4.3470001287460036e-07,1.9197000256099273e-06
0.0002763783,-0.0022059275,0.0306753142,0.01,-0.000746464,0.0082806262,-0.0008342177,48.98462,8.23209518330259e-07,2.463000043917418e-07,-7.85499992161931e-07
